,$schema,@id,label,sampleidentifier,description,hasContextCategory,hasMaterialCategory,hasSpecimenCategory,informalClassification,keywords,registrant,samplingPurpose,relatedResource,producedBy.@id,producedBy.label,producedBy.description,producedBy.hasFeatureOfInterest,producedBy.responsibility,producedBy.resultTime,producedBy.samplingSite.description,producedBy.samplingSite.label,producedBy.samplingSite.location.elevation,producedBy.samplingSite.location.latitude,producedBy.samplingSite.location.longitude,producedBy.samplingSite.placeName,curation.label,curation.description,curation.accessConstraints,curation.curationLocation,curation.responsibility,uri
4409,../../iSamplesSchemaBasic0.2.json,metadata/28722/k25q58z24,Reg. 42593,ark:/28722/k25q58z24,early bce/ce: -800.0 | late bce/ce: 1000.0 | updated: 2021-06-25T21:39:48Z,['Site of past human activities'],['Anthropogenic material'],['Artifact'],[],"['Cyprus', 'Polis Chrysochous', 'B.D7:r14']",,,[],Not Provided,Excavations at Polis,http://opencontext.org/projects/766d9fd5-2175-41e3-b7c9-7eba6777f1f0,Not Provided,['creator: Joanna Smith'],2017-01-31T00:07:49Z,,,,35.034889,32.421841,"['Cyprus', 'Polis Chrysochous', 'B.D7:r14']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/c81c8fe5-ad95-4fc4-98b2-5e6dab2684dc
4410,../../iSamplesSchemaBasic0.2.json,metadata/28722/k25t3x15m,3292-Tooth-Cranial,ark:/28722/k25t3x15m,early bce/ce: -125000.0 | late bce/ce: -9000.0 | updated: 2021-06-23T06:09:17Z | Has anatomical identification: maxilla,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Bos'],"['Italy', 'Grotta Romanelli']",,,[],Not Provided,Biometrical Database of European Aurochs and Domestic Cattle,http://opencontext.org/projects/1816A043-92E2-471D-A23D-AAC58695D0D3,Not Provided,"['creator: Elizabeth Wright', 'collector: Elizabeth Wright', 'collector: Sarah Viner-Daniels', 'collector: Umberto Albarella', 'collector: Martin Street', 'collector: Daniel Makowiecki', 'collector: Karlheinz Steppan', 'collector: Jean-Phillipe Brugal']",2016-04-03T00:00:00Z,,,,40.43889,17.25417,"['Italy', 'Grotta Romanelli']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/57159b4e-e2ef-40e6-a779-859ae1e66656
4411,../../iSamplesSchemaBasic0.2.json,metadata/http://n2t.net/ark:/28722/k27h1nq8g,94243 (65),http://n2t.net/ark:/28722/k27h1nq8g,early bce/ce: -200.0 | late bce/ce: 360.0 | updated: 2017-02-09T15:09:17Z,['Site of past human activities'],['Anthropogenic material'],['Artifact'],[],"['Jordan', 'Petra Great Temple', 'Upper Temenos', 'Trench 94', 'Locus 79', 'Seq. 94243']",,,[],Not Provided,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Not Provided,['creator: Martha Sharp Joukowsky'],2007-11-11T00:00:00Z,,,,30.3287,35.4421,"['Jordan', 'Petra Great Temple', 'Upper Temenos', 'Trench 94', 'Locus 79', 'Seq. 94243']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/295AB242-DF1E-4464-FF2A-0EB1E2B36828
4412,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2gq76372,Fish F15130,ark:/28722/k2gq76372,early bce/ce: 650.0 | late bce/ce: 950.0 | updated: 2021-06-23T06:10:26Z | Has anatomical identification: quadrate bone,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Pleuronectiformes'],"['United States', 'Washington', 'Clallam County', 'Čḯxwicən', 'Area BX1', 'Unit 1']",,,[],Not Provided,The Čḯxʷicən Fishbone Project,http://opencontext.org/projects/fde9a92e-9748-47a5-a8e3-7f95c486e1a0,Not Provided,"['creator: Virginia L Butler', 'creator: Kristine M Bovy', 'creator: Sarah K Campbell', 'creator: Michael A Etnier', 'creator: Sarah L Sterling', 'collector: Virginia L Butler', 'collector: Anthony R Hofkamp', 'collector: Kathyrn A Mohlenhoff', 'collector: Reno Nims', 'collector: Patrick Rennaker', 'collector: J Shoshana Rosenberg', 'collector: Laura M Syvertston']",2020-12-13T23:29:51Z,,,,48.13149,-123.46283,"['United States', 'Washington', 'Clallam County', 'Čḯxwicən', 'Area BX1', 'Unit 1']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/04de7896-63f0-48c0-887d-7d5c0083fa8c
4413,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2mk67857,Bone 1984,ark:/28722/k2mk67857,early bce/ce: -6500.0 | late bce/ce: -6000.0 | updated: 2020-03-28T14:58:13Z | Has anatomical identification: scapula,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Sheep or goat'],"['Turkey', 'Ulucak', 'Level Vc']",,,[],Not Provided,Zooarchaeology of Neolithic Ulucak,http://opencontext.org/projects/99BDB878-6411-44F8-2D7B-A99384A6CA21,Not Provided,"['creator: Canan Çakırlar', 'collector: Canan Çakırlar']",2013-08-11T00:00:00Z,,,,38.46,27.35,"['Turkey', 'Ulucak', 'Level Vc']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/EAED7B50-AD3D-4010-6E8B-A29B44582915
4414,../../iSamplesSchemaBasic0.2.json,metadata/28722/k20r9mt2s,Bone 9099,ark:/28722/k20r9mt2s,early bce/ce: -6000.0 | late bce/ce: -5800.0 | updated: 2020-03-28T13:38:05Z | Has anatomical identification: mollusc shell,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Mytilus galloprovincialis'],"['Turkey', 'Ilıpınar', 'Area 1', 'Lot 102']",,,[],Not Provided,Ilıpınar Zooarchaeology,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Not Provided,"['creator: Hijlke Buitenhuis', 'collector: Hijlke Buitenhuis']",2013-08-12T00:00:00Z,,,,40.468303,29.309099,"['Turkey', 'Ilıpınar', 'Area 1', 'Lot 102']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/ECB12D8E-0EF7-4D0E-1CE0-411052375D76
4415,../../iSamplesSchemaBasic0.2.json,metadata/http://n2t.net/ark:/28722/k2cj8g47j,DT 0237-2,http://n2t.net/ark:/28722/k2cj8g47j,early bce/ce: -6500.0 | late bce/ce: -5500.0 | updated: 2017-02-13T19:28:06Z,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],[],"['Turkey', 'Domuztepe', 'I', 'Lot 544', 'DT 0237']",,,[],Not Provided,Domuztepe Excavations,http://opencontext.org/projects/3,Not Provided,"['creator: Stuart Campbell', 'creator: Elizabeth Carter']",2006-02-28T00:00:00Z,,,,37.322559,37.034902,"['Turkey', 'Domuztepe', 'I', 'Lot 544', 'DT 0237']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/8891_DT_Spatial
4416,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2kd29010,Bone PI1-02454,ark:/28722/k2kd29010,early bce/ce: -750.0 | late bce/ce: 100.0 | updated: 2021-06-27T01:25:48Z | Has anatomical identification: temporal bone,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Sylvilagus'],"['Ecuador', 'Pichincha Province', 'Pi-1', 'Group 10']",,,[],Not Provided,Northern Highland Archaeofaunas of Ecuador,http://opencontext.org/projects/59157336-e1df-4d14-9cc9-f046bc429230,Not Provided,['creator: Peter W Stahl'],2020-06-27T00:52:27Z,,,,0.14322,-78.055418,"['Ecuador', 'Pichincha Province', 'Pi-1', 'Group 10']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/7f4b8e4a-a4bf-43d7-a842-7cd9fed0d003
4417,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2h13bd08,BSV-vert-ribs-1311,ark:/28722/k2h13bd08,early bce/ce: -600.0 | late bce/ce: -300.0 | updated: 2021-06-24T13:11:58Z | Temporal coverage: Archaic (580 BCE - 482 BCE),['Site of past human activities'],['Biogenic non organic material'],['Organism part'],[],"['Italy', 'Forcello Bagnolo San Vito', 'Sector R18', 'Context PLOWZONE']",,,[],Not Provided,Animal remains from Forcello,http://opencontext.org/projects/bdc6cb19-e739-404b-8b4f-eeeaae3b8aae,Not Provided,['creator: Angela Trentacoste'],2015-10-21T01:31:32Z,,,,45.08968,10.87539,"['Italy', 'Forcello Bagnolo San Vito', 'Sector R18', 'Context PLOWZONE']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/0bd48ab0-8a02-4c0a-92e4-4b278243da44
4418,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2w66rd10,Fish F10655,ark:/28722/k2w66rd10,early bce/ce: 1400.0 | late bce/ce: 1650.0 | updated: 2021-06-23T07:35:54Z | Has anatomical identification: part of,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Pleuronectiformes'],"['United States', 'Washington', 'Clallam County', 'Čḯxwicən', 'Area A4', 'Unit 34']",,,[],Not Provided,The Čḯxʷicən Fishbone Project,http://opencontext.org/projects/fde9a92e-9748-47a5-a8e3-7f95c486e1a0,Not Provided,"['creator: Virginia L Butler', 'creator: Kristine M Bovy', 'creator: Sarah K Campbell', 'creator: Michael A Etnier', 'creator: Sarah L Sterling', 'collector: Virginia L Butler', 'collector: Anthony R Hofkamp', 'collector: Kathyrn A Mohlenhoff', 'collector: Reno Nims', 'collector: Patrick Rennaker', 'collector: J Shoshana Rosenberg', 'collector: Laura M Syvertston']",2020-12-13T23:17:40Z,,,,48.13149,-123.46283,"['United States', 'Washington', 'Clallam County', 'Čḯxwicən', 'Area A4', 'Unit 34']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/9524ec1d-24b0-4e7c-a67c-e73351dc616c
4419,../../iSamplesSchemaBasic0.2.json,metadata/28722/k20g41d74,Reg. 32514,ark:/28722/k20g41d74,early bce/ce: -800.0 | late bce/ce: 1000.0 | updated: 2021-06-26T00:34:01Z,['Site of past human activities'],['Anthropogenic material'],['Artifact'],[],"['Cyprus', 'Polis Chrysochous', 'E.G0:C13.2000']",,,[],Not Provided,Excavations at Polis,http://opencontext.org/projects/766d9fd5-2175-41e3-b7c9-7eba6777f1f0,Not Provided,['creator: Joanna Smith'],2017-01-31T01:16:54Z,,,,35.034889,32.421841,"['Cyprus', 'Polis Chrysochous', 'E.G0:C13.2000']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/28249653-3bc7-4cc8-99f1-e5f9e724d698
4420,../../iSamplesSchemaBasic0.2.json,metadata/http://n2t.net/ark:/28722/k28918q1s,SP92014 (15),http://n2t.net/ark:/28722/k28918q1s,early bce/ce: -200.0 | late bce/ce: 360.0 | updated: 2017-02-11T06:21:37Z,['Site of past human activities'],['Anthropogenic material'],['Artifact'],[],"['Jordan', 'Petra Great Temple', 'Lower Temenos', 'Special Project 92', 'Locus 3', 'Seq. SP92014']",,,[],Not Provided,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Not Provided,['creator: Martha Sharp Joukowsky'],2007-11-11T00:00:00Z,,,,30.3287,35.4421,"['Jordan', 'Petra Great Temple', 'Lower Temenos', 'Special Project 92', 'Locus 3', 'Seq. SP92014']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/3F41E240-00EE-4EE7-4B4F-0453A8A2C4AF
4421,../../iSamplesSchemaBasic0.2.json,metadata/http://n2t.net/ark:/28722/k29889g63,49115 (2),http://n2t.net/ark:/28722/k29889g63,early bce/ce: -200.0 | late bce/ce: 360.0 | updated: 2017-02-11T04:58:54Z,['Site of past human activities'],['Anthropogenic material'],['Artifact'],[],"['Jordan', 'Petra Great Temple', 'Upper Temenos', 'Trench 49', 'Locus 9', 'Seq. 49115']",,,[],Not Provided,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Not Provided,['creator: Martha Sharp Joukowsky'],2007-11-11T00:00:00Z,,,,30.3287,35.4421,"['Jordan', 'Petra Great Temple', 'Upper Temenos', 'Trench 49', 'Locus 9', 'Seq. 49115']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/578EB16A-D30A-47B3-5EF3-101ACBB23984
4422,../../iSamplesSchemaBasic0.2.json,metadata/http://n2t.net/ark:/28722/k2p26zn78,Arch. Frag. 1756,http://n2t.net/ark:/28722/k2p26zn78,early bce/ce: -200.0 | late bce/ce: 360.0 | updated: 2017-02-09T17:34:44Z,['Site of past human activities'],['Anthropogenic material'],['Anthropogenic aggregation'],[],"['Jordan', 'Petra Great Temple', 'Temple', 'Surface', 'Locus 0']",,,[],Not Provided,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Not Provided,"['creator: Martha Sharp Joukowsky', 'collector: Martha Sharp Joukowsky']",2007-11-11T00:00:00Z,,,,30.3287,35.4421,"['Jordan', 'Petra Great Temple', 'Temple', 'Surface', 'Locus 0']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/D7463CD3-414C-41F2-88FE-CA9BE691107C
4423,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2x06fq6z,Reg. 42738,ark:/28722/k2x06fq6z,early bce/ce: -800.0 | late bce/ce: 1000.0 | updated: 2021-06-25T21:37:27Z,['Site of past human activities'],['Anthropogenic material'],['Artifact'],[],"['Cyprus', 'Polis Chrysochous', 'B.D7:r14']",,,[],Not Provided,Excavations at Polis,http://opencontext.org/projects/766d9fd5-2175-41e3-b7c9-7eba6777f1f0,Not Provided,['creator: Joanna Smith'],2017-01-31T01:48:12Z,,,,35.034889,32.421841,"['Cyprus', 'Polis Chrysochous', 'B.D7:r14']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/1c007e26-f3a7-42c9-b922-f20c0a7aa9d6
4424,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2c255s2z,Fish F10090,ark:/28722/k2c255s2z,early bce/ce: 1400.0 | late bce/ce: 1650.0 | updated: 2021-06-23T07:46:44Z | Has anatomical identification: vertebra,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Elasmobranchii'],"['United States', 'Washington', 'Clallam County', 'Čḯxwicən', 'Area A4', 'Unit 32']",,,[],Not Provided,The Čḯxʷicən Fishbone Project,http://opencontext.org/projects/fde9a92e-9748-47a5-a8e3-7f95c486e1a0,Not Provided,"['creator: Virginia L Butler', 'creator: Kristine M Bovy', 'creator: Sarah K Campbell', 'creator: Michael A Etnier', 'creator: Sarah L Sterling', 'collector: Virginia L Butler', 'collector: Anthony R Hofkamp', 'collector: Kathyrn A Mohlenhoff', 'collector: Reno Nims', 'collector: Patrick Rennaker', 'collector: J Shoshana Rosenberg', 'collector: Laura M Syvertston']",2020-12-13T23:16:06Z,,,,48.13149,-123.46283,"['United States', 'Washington', 'Clallam County', 'Čḯxwicən', 'Area A4', 'Unit 32']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/48369e99-ff6a-4ad2-9801-d94f2b5655c0
4425,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2h12x753,Bone 1229,ark:/28722/k2h12x753,early bce/ce: -6500.0 | late bce/ce: -6000.0 | updated: 2020-03-28T14:56:49Z | Has anatomical identification: rib,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Sus scrofa'],"['Turkey', 'Ulucak', 'Level Vc']",,,[],Not Provided,Zooarchaeology of Neolithic Ulucak,http://opencontext.org/projects/99BDB878-6411-44F8-2D7B-A99384A6CA21,Not Provided,"['creator: Canan Çakırlar', 'collector: Canan Çakırlar']",2013-08-11T00:00:00Z,,,,38.46,27.35,"['Turkey', 'Ulucak', 'Level Vc']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/5773D254-9F91-4D75-198A-B80B57F8ABE2
4426,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2mk6nd7z,BSV-vert-ribs-2055,ark:/28722/k2mk6nd7z,early bce/ce: -600.0 | late bce/ce: -300.0 | updated: 2021-06-24T12:59:45Z | Temporal coverage: Archaic (580 BCE - 482 BCE),['Site of past human activities'],['Biogenic non organic material'],['Organism part'],[],"['Italy', 'Forcello Bagnolo San Vito', 'Sector R19', 'Context 476']",,,[],Not Provided,Animal remains from Forcello,http://opencontext.org/projects/bdc6cb19-e739-404b-8b4f-eeeaae3b8aae,Not Provided,['creator: Angela Trentacoste'],2015-10-21T01:31:32Z,,,,45.08968,10.87539,"['Italy', 'Forcello Bagnolo San Vito', 'Sector R19', 'Context 476']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/10112cca-c239-4670-b513-aee7d161462a
4427,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2qv3t799,Fish F10000,ark:/28722/k2qv3t799,early bce/ce: 950.0 | late bce/ce: 1400.0 | updated: 2021-06-23T07:48:14Z | Has anatomical identification: vertebra,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],[],"['United States', 'Washington', 'Clallam County', 'Čḯxwicən', 'Area A4', 'Unit 32']",,,[],Not Provided,The Čḯxʷicən Fishbone Project,http://opencontext.org/projects/fde9a92e-9748-47a5-a8e3-7f95c486e1a0,Not Provided,"['creator: Virginia L Butler', 'creator: Kristine M Bovy', 'creator: Sarah K Campbell', 'creator: Michael A Etnier', 'creator: Sarah L Sterling', 'collector: Virginia L Butler', 'collector: Anthony R Hofkamp', 'collector: Kathyrn A Mohlenhoff', 'collector: Reno Nims', 'collector: Patrick Rennaker', 'collector: J Shoshana Rosenberg', 'collector: Laura M Syvertston']",2020-12-13T23:15:51Z,,,,48.13149,-123.46283,"['United States', 'Washington', 'Clallam County', 'Čḯxwicən', 'Area A4', 'Unit 32']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/c64e254d-36eb-4e32-bd0d-65048dffeeab
4428,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2vt1xr21,Fish F15295,ark:/28722/k2vt1xr21,early bce/ce: 650.0 | late bce/ce: 950.0 | updated: 2021-06-23T06:07:09Z | Has anatomical identification: palate bone,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Embiotocidae'],"['United States', 'Washington', 'Clallam County', 'Čḯxwicən', 'Area BX4', 'Unit 1']",,,[],Not Provided,The Čḯxʷicən Fishbone Project,http://opencontext.org/projects/fde9a92e-9748-47a5-a8e3-7f95c486e1a0,Not Provided,"['creator: Virginia L Butler', 'creator: Kristine M Bovy', 'creator: Sarah K Campbell', 'creator: Michael A Etnier', 'creator: Sarah L Sterling', 'collector: Virginia L Butler', 'collector: Anthony R Hofkamp', 'collector: Kathyrn A Mohlenhoff', 'collector: Reno Nims', 'collector: Patrick Rennaker', 'collector: J Shoshana Rosenberg', 'collector: Laura M Syvertston']",2020-12-13T23:30:18Z,,,,48.13149,-123.46283,"['United States', 'Washington', 'Clallam County', 'Čḯxwicən', 'Area BX4', 'Unit 1']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/553916e0-6810-4ff9-b8e6-15d44823e122
4429,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2v98hg1g,Reg. 13028,ark:/28722/k2v98hg1g,early bce/ce: -800.0 | late bce/ce: 1000.0 | updated: 2021-06-26T06:11:26Z,['Site of past human activities'],['Anthropogenic material'],['Artifact'],[],"['Cyprus', 'Polis Chrysochous', 'B.D7:N15']",,,[],Not Provided,Excavations at Polis,http://opencontext.org/projects/766d9fd5-2175-41e3-b7c9-7eba6777f1f0,Not Provided,['creator: Joanna Smith'],2017-01-31T00:00:07Z,,,,35.034889,32.421841,"['Cyprus', 'Polis Chrysochous', 'B.D7:N15']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/d561a260-77d2-41b1-a977-e8fe827ec4d3
4430,../../iSamplesSchemaBasic0.2.json,metadata/28722/k22z15283,8375.F15,ark:/28722/k22z15283,early bce/ce: -6500.0 | late bce/ce: -6200.0 | updated: 2020-03-28T09:44:45Z | Has anatomical identification: bone,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Mammalia'],"['Turkey', 'Çatalhöyük', 'Mound East', 'Area Bach', 'Unit 8375']",,,[],Not Provided,Çatalhöyük Zooarchaeology,http://opencontext.org/projects/1B426F7C-99EC-4322-4069-E8DBD927CCF1,Not Provided,"['creator: David Orton', 'creator: Nerissa Russell', 'creator: Katheryn Twiss', 'creator: Louise Martin', 'creator: Sheelagh Frame', 'collector: Nerissa Russell']",2013-02-13T00:00:00Z,,,,37.668196,32.827191,"['Turkey', 'Çatalhöyük', 'Mound East', 'Area Bach', 'Unit 8375']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/A029C456-81D5-4FE8-01DE-4FD0B85FDBB2
4431,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2cv4w702,Reg. 33144,ark:/28722/k2cv4w702,early bce/ce: -800.0 | late bce/ce: 1000.0 | updated: 2021-06-26T00:22:48Z,['Site of past human activities'],['Anthropogenic material'],['Artifact'],[],"['Cyprus', 'Polis Chrysochous', 'E.G0:c08.2000']",,,[],Not Provided,Excavations at Polis,http://opencontext.org/projects/766d9fd5-2175-41e3-b7c9-7eba6777f1f0,Not Provided,['creator: Joanna Smith'],2017-01-31T01:36:00Z,,,,35.034889,32.421841,"['Cyprus', 'Polis Chrysochous', 'E.G0:c08.2000']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/15000eba-5c9d-41cc-9806-929c6e0849bb
4432,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2805f176,Obj 1113000008,ark:/28722/k2805f176,early bce/ce: -1050.0 | late bce/ce: 700.0 | updated: 2021-07-02T23:13:08Z,['Site of past human activities'],['Anthropogenic material'],['Artifact'],[],"['Greece', 'Corinthia', 'EKAS Region', 'Boulberi', 'DU 1113']",,,[],Not Provided,The Eastern Korinthia Archaeological Survey,http://opencontext.org/projects/bc71c724-eb1e-47d6-9d45-b586ddafdcfe,Not Provided,"['creator: David K. Pettegrew', 'creator: Timothy E Gregory', 'creator: Daniel J Pullen', 'creator: Richard Rothaus', 'creator: Thomas F Tartaron']",2021-06-04T07:15:15Z,,,,37.906633,22.950253,"['Greece', 'Corinthia', 'EKAS Region', 'Boulberi', 'DU 1113']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/7c00be5d-c4ae-4d2a-8d71-f9034cf3ff87
