,$schema,@id,label,sampleidentifier,description,hasContextCategory,hasMaterialCategory,hasSpecimenCategory,informalClassification,keywords,registrant,samplingPurpose,relatedResource,producedBy.@id,producedBy.label,producedBy.description,producedBy.hasFeatureOfInterest,producedBy.responsibility,producedBy.resultTime,producedBy.samplingSite.description,producedBy.samplingSite.label,producedBy.samplingSite.location.elevation,producedBy.samplingSite.location.latitude,producedBy.samplingSite.location.longitude,producedBy.samplingSite.placeName,curation.label,curation.description,curation.accessConstraints,curation.curationLocation,curation.responsibility
877,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP011O1E,Section Half 10-95*-10R-1-W,igsn:ODP011O1E,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section Half'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:DSDP Leg 10,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-1633.0 m,24.15,-86.3975,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
878,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/IEBEG0DPM,R38439,igsn:IEBEG0DPM,Not Provided,['Earth interior'],['Rock'],['Aggregation'],Not Provided,['Cuttings'],Aaron Averett,,[],,Coring,"Coring. This is a sample of type CUTTINGS from an oil or gas well, API number 424451002400.",Not Provided,"['HUBER, J.M. CORP.,,Collector', 'Aaron Averett,,Sample Owner']",2016-12-09 03:15:26,Not Provided,Not Provided,Not Provided,33.0599,-96.503,"['Texas', 'TERRY']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
879,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP0167NI,SubSection 66-491*-5R-2-1C (0-110 cm.),igsn:ODP0167NI,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Sub-Piece'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:DSDP Leg 66. Core,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-2883.0 m,16.029,-98.9722,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
880,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP014X0L,Section Half 49-408*-5R-1-A,igsn:ODP014X0L,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section Half'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:DSDP Leg 49,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-1624.0 m,63.3772,-28.9118,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
881,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB002Z26,NMNH M11934-00 (MIN),igsn:NHB002Z26,Not Provided,['Earth interior'],['Mineral'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Mine,"['Adam Mansur,,Sample Owner']",2015-05-29 10:19:22,"Coordinates for Bull Moose Mine (MRDS ID: SD02329, Deposit ID: 10055708) are from the USGS Mineral Resources Data System dataset (downloaded 2015-08-13). Record matched uniquely on mine name, country, state, and county.",Not Provided,Not Provided,43.7394,-103.545,"['Bull Moose Mine', 'South Dakota', 'Custer Co.']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
882,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01261C,SubSection 17-171*-8R-2-1C (0-150 cm.),igsn:ODP01261C,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Sub-Piece'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:DSDP Leg 17. Core,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-2295.0 m,19.1317,-169.46,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
883,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01ETWK,Section Half 145-884B-85X-7-A,igsn:ODP01ETWK,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section Half'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:ODP Leg 145,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-3824.8 m,51.4504,168.3371,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
884,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB002O5N,NMNH G9968-00 (MIN),igsn:NHB002O5N,Not Provided,['Earth interior'],['Mineral'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Not Provided,"['Adam Mansur,,Sample Owner']",2015-05-28 01:48:42,Not Provided,Not Provided,Not Provided,0.0,0.0,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
885,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB0041ML,NMNH 63420-65 (PET),igsn:NHB0041ML,Not Provided,['Not Provided'],['Rock'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Mine,"['Adam Mansur,,Sample Owner']",2015-07-24 06:00:14,"Coordinates for Granite Mine (Deposit ID: 10264804) are from the USGS Mineral Resources Data System dataset (downloaded 2015-08-13). Record matched uniquely on mine name, country, state, and county when mine names were standardized to end with ""mine.""",Not Provided,Not Provided,38.7144,-105.141,"['Granite Mine', 'Colorado', 'Teller Co.']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
886,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01BDOK,Section Half 118-735B-33R-1-A,igsn:ODP01BDOK,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section Half'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:ODP Leg 118,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-719.9 m,-32.7233,57.266,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
887,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB002WHP,NMNH M8605-00 (MIN),igsn:NHB002WHP,Not Provided,['Earth interior'],['Mineral'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Mine,"['Adam Mansur,,Sample Owner']",2015-05-29 05:29:52,"Coordinates for Laxey Mine (MRDS ID: D001443, Deposit ID: 10192871) are from the USGS Mineral Resources Data System dataset (downloaded 2015-08-13). Record matched uniquely on mine name, country, state, and county when mine names were standardized to end with ""mine.""",Not Provided,Not Provided,42.7416,-116.911,"['Laxey Mine', 'Idaho', 'Owyhee Co.']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
888,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP012U9X,Section Half 24-238*-5R-1-A,igsn:ODP012U9X,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section Half'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:DSDP Leg 24,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-2832.0 m,-11.1535,70.526,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
889,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01CTT6,SubSection 130-807A-51X-5-1C (0-150 cm.),igsn:ODP01CTT6,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Sub-Piece'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:ODP Leg 130. Core,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-2803.8 m,3.607,156.625,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
890,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/IEBEG0M0U,V10592,igsn:IEBEG0M0U,Not Provided,['Earth interior'],['Rock'],['Aggregation'],Not Provided,['Cuttings'],Aaron Averett,,[],,Coring,Coring. This is a sample of type CUTTINGS from an oil or gas well.,Not Provided,"['BOARD OF WATER ENGINEERS,,Collector', 'Aaron Averett,,Sample Owner']",2016-12-09 03:32:59,Not Provided,Not Provided,Not Provided,0.0,0.0,"['Texas', 'HOCKLEY']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
891,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ARF000162,DF82-049 PC_Archive,igsn:ARF000162,Not Provided,['Not Provided'],['Sediment'],['Other solid object'],Not Provided,['Core Half Round'],Charlotte Sjunneskog,,[],,Coring>PistonCorer,cruiseFieldPrgrm:DF82. Coring>PistonCorer,Not Provided,"['Anderson, J. B.,,Collector', 'Charlotte Sjunneskog,,Sample Owner']",1982,Not Provided,Not Provided,-1587.0 m,-62.708,-58.495,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
892,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NEON037OU,JORN.1.50.LIVE.<2MM [ 478337 ],igsn:NEON037OU,Not Provided,['Not Provided'],['Organic material'],['Other solid object'],Not Provided,['Individual Sample>Specimen'],Andrew Johnston,,[],,Manual,Manual. Roots originating from a particular depth increment and sorted by size and live/dead status and sent to an archive facility,Not Provided,"['Edward Gilbert,,Sample Owner']",2013-03-05,Not Provided,Not Provided,1327.0 m,32.5905,-106.8438,"['New Mexico', 'Dona Ana']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
893,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB004448,NMNH 68135-2 (PET),igsn:NHB004448,Not Provided,['Earth interior'],['Rock'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Not Provided,"['Adam Mansur,,Sample Owner']",2015-07-25 12:54:22,Not Provided,Not Provided,Not Provided,0.0,0.0,"['North Carolina', 'Buck']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
894,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01G3IH,Section Half 154-925C-20H-3-W,igsn:ODP01G3IH,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section Half'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:ODP Leg 154,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-3040.6 m,4.2043,-43.4891,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
895,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NEON01U04,WREF_073-M-34.5-19-20190618-GA2 [ 309983 ],igsn:NEON01U04,Not Provided,['Not Provided'],['Organic material'],['Other solid object'],Not Provided,['Individual Sample>Specimen'],Edward Gilbert,,[],,Manual,Manual. Interchangeable soil subsample 2 for microbial sequencing analyses,Not Provided,"['Edward Gilbert,,Sample Owner']",2019-06-18,Not Provided,Not Provided,372.0 m,45.8258,-121.9601,"['Washington', 'Skamania']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
896,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/IEKN223RZ192,KN223_S12_GC1_1_0_5_IWRZ,igsn:IEKN223RZ192,Not Provided,['Not Provided'],['Water'],['Liquid or gas sample'],Not Provided,['Individual Sample>Liquid'],Sarah Ramdeen,,[],,Gravity Core,cruiseFieldPrgrm:KN223. Gravity Core, Abyssal Hill Province,"['Kira Homola,,Collector', 'Kira Homola,,Sample Owner']",2014-01-01,Not Provided,Not Provided,-5367.0 m,29.6667,-58.3167,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
897,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01DWG0,Section Half 138-845A-14H-8-A,igsn:ODP01DWG0,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section Half'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:ODP Leg 138,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-3704.2 m,9.5825,-94.5908,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
898,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP013K3A,Section Half 32-305*-47R-1-W,igsn:ODP013K3A,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section Half'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:DSDP Leg 32,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-2903.0 m,32.0022,157.85,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
899,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01BZEF,Section 123-766A-14R-3,igsn:ODP01BZEF,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:ODP Leg 123,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-3997.5 m,-19.932,110.4541,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
900,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP0178B0,Section Half 77-535*-18R-3-A,igsn:ODP0178B0,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section Half'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:DSDP Leg 77,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-3450.0 m,23.708,-84.5162,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
901,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NEON01LZC,TREE_049-M-3.5-28-20181003-GA5 [ 256347 ],igsn:NEON01LZC,Not Provided,['Not Provided'],['Organic material'],['Other solid object'],Not Provided,['Individual Sample>Specimen'],Edward Gilbert,,[],,Manual,Manual. Interchangeable soil subsample 5 for microbial sequencing analyses,Not Provided,"['Edward Gilbert,,Sample Owner']",2018-10-03,Not Provided,Not Provided,467.0 m,45.4939,-89.591,"['Wisconsin', 'Lincoln']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
902,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB007NWZ,NMNH 175625-00 (MIN),igsn:NHB007NWZ,Not Provided,['Earth interior'],['Mineral'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Not Provided,"['Adam Mansur,,Sample Owner']",2016-11-18 09:16:00,Not Provided,Not Provided,Not Provided,0.0,0.0,"['Saxony', 'Tummer']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
903,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01C77J,Section 124-768C-53R-2,igsn:ODP01C77J,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:ODP Leg 124,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-4384.4 m,8.0,121.2198,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
904,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP0157T2,Section Half 56-436*-23R-6-W,igsn:ODP0157T2,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section Half'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:DSDP Leg 56,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-5240.0 m,39.9327,145.5578,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
905,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01GX0K,Section Half 159-959D-70R-1-A,igsn:ODP01GX0K,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section Half'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:ODP Leg 159,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-2090.7 m,3.6276,-2.7358,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
906,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/HRV0012R9,103977,igsn:HRV0012R9,Not Provided,['Earth interior'],['Mineral'],['Other solid object'],Not Provided,['Individual Sample'],Carl Francis,,[],,Manual,Manual. Mineral Group: Gadolinite;   ,Not Provided,"['Carl Francis,,Sample Owner']",2007-02-03 12:00:00,Not Provided,Not Provided,Not Provided,0.0,0.0,"['New Jersey', 'Paterson', 'Paterson']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
907,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NEON01WT9,UKFS_044-M-22-4.5-20190701-GA5 [ 316357 ],igsn:NEON01WT9,Not Provided,['Not Provided'],['Organic material'],['Other solid object'],Not Provided,['Individual Sample>Specimen'],Edward Gilbert,,[],,Manual,Manual. Interchangeable soil subsample 5 for microbial sequencing analyses,Not Provided,"['Edward Gilbert,,Sample Owner']",2019-07-01,Not Provided,Not Provided,288.0 m,39.038,-95.1879,"['Kansas', 'Leavenworth']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
908,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB003WLJ,NMNH 38704-77 (PET),igsn:NHB003WLJ,Not Provided,['Earth interior'],['Rock'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Not Provided,"['Adam Mansur,,Sample Owner']",2015-06-01 02:33:37,Not Provided,Not Provided,Not Provided,0.0,0.0,['Missouri'],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
909,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP0189ZV,Section 89-586B-24H-1,igsn:ODP0189ZV,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:DSDP Leg 89,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-2207.0 m,-0.4973,158.4982,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
